medicine_name,generic_name,platform,day,price,is_stockout
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,26,61.01,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,27,60.73,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,28,59.29,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,29,60.78,0
Glimepiride 1mg,Glimepiride 1mg,Tata 1mg,30,60.03,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,1,56.75,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,2,53.1,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,3,56.11,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,4,55.9,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,5,57.5,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,6,54.61,1
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,7,56.85,1
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,8,57.53,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,9,59.08,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,10,56.56,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,11,57.56,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,12,55.28,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,13,57.39,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,14,58.82,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,15,59.7,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,16,58.17,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,17,56.04,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,18,59.42,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,19,56.25,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,20,56.78,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,21,59.83,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,22,58.21,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,23,57.74,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,24,59.28,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,25,58.78,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,26,61.16,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,27,60.01,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,28,59.14,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,29,59.26,0
Glimepiride 1mg,Glimepiride 1mg,Apollo Pharmacy,30,60.26,0
